config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP8","LIR-CMOP",100,50000,2,227802,50016,42.1529,0.08734213884295937,0.2578303348397304,1,"CMOEA_AOP_Trace_LIRCMOP8_N100_FE50000_run2_seed227802.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP8","LIR-CMOP",100,50000,3,227803,50206,41.4781,0.1498276670141891,0.2378913835898918,1,"CMOEA_AOP_Trace_LIRCMOP8_N100_FE50000_run3_seed227803.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP9","LIR-CMOP",100,50000,1,227901,50136,48.7489,0.4227212517872745,0.3887085642789495,1,"CMOEA_AOP_Trace_LIRCMOP9_N100_FE50000_run1_seed227901.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP9","LIR-CMOP",100,50000,2,227902,50022,34.7911,0.2533348954102801,0.4880340040403914,1,"CMOEA_AOP_Trace_LIRCMOP9_N100_FE50000_run2_seed227902.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP9","LIR-CMOP",100,50000,3,227903,50018,53.8502,0.512825560478485,0.346263368245659,1,"CMOEA_AOP_Trace_LIRCMOP9_N100_FE50000_run3_seed227903.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF10","CF",100,50000,1,287001,50000,10.346,0.3851534050839107,0.1740221806477241,1,"Dual_Feasibility_Explore_AOP_CF10_N100_FE50000_run1_seed287001.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF10","CF",100,50000,2,287002,50000,9.5194,0.3534310429009391,0.1580188160557724,1,"Dual_Feasibility_Explore_AOP_CF10_N100_FE50000_run2_seed287002.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF10","CF",100,50000,3,287003,50000,6.6976,0.1548899074142534,0.2829648860231964,1,"Dual_Feasibility_Explore_AOP_CF10_N100_FE50000_run3_seed287003.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF1","CF",100,50000,1,286101,50000,6.2585,0.004502021556968339,0.5606619268718336,1,"Dual_Feasibility_Explore_AOP_CF1_N100_FE50000_run1_seed286101.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF1","CF",100,50000,2,286102,50000,5.8954,0.005410617434101767,0.5595617142230065,1,"Dual_Feasibility_Explore_AOP_CF1_N100_FE50000_run2_seed286102.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF1","CF",100,50000,3,286103,50000,7.8261,0.00437537758521531,0.5608030581747225,1,"Dual_Feasibility_Explore_AOP_CF1_N100_FE50000_run3_seed286103.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF2","CF",100,50000,1,286201,50000,6.7172,0.02135262005980628,0.6538170556436161,1,"Dual_Feasibility_Explore_AOP_CF2_N100_FE50000_run1_seed286201.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF2","CF",100,50000,2,286202,50000,6.4106,0.02395769590663728,0.6593179408561756,1,"Dual_Feasibility_Explore_AOP_CF2_N100_FE50000_run2_seed286202.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF2","CF",100,50000,3,286203,50000,6.9484,0.02567381026072225,0.6534141508157002,1,"Dual_Feasibility_Explore_AOP_CF2_N100_FE50000_run3_seed286203.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF3","CF",100,50000,1,286301,50000,4.7416,0.1063731311475032,0.2790991808842168,1,"Dual_Feasibility_Explore_AOP_CF3_N100_FE50000_run1_seed286301.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF3","CF",100,50000,2,286302,50000,3.6776,0.1584989081609793,0.2688611511737865,1,"Dual_Feasibility_Explore_AOP_CF3_N100_FE50000_run2_seed286302.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF3","CF",100,50000,3,286303,50000,5.3268,0.1151247790325948,0.2936875745882758,1,"Dual_Feasibility_Explore_AOP_CF3_N100_FE50000_run3_seed286303.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF4","CF",100,50000,1,286401,50000,6.6107,0.04383086680879686,0.4808205496800136,1,"Dual_Feasibility_Explore_AOP_CF4_N100_FE50000_run1_seed286401.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF4","CF",100,50000,2,286402,50000,6.5675,0.04828062461177333,0.4695199175172486,1,"Dual_Feasibility_Explore_AOP_CF4_N100_FE50000_run2_seed286402.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF4","CF",100,50000,3,286403,50000,6.1324,0.06856497561240892,0.4497938203854181,1,"Dual_Feasibility_Explore_AOP_CF4_N100_FE50000_run3_seed286403.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF5","CF",100,50000,1,286501,50000,5.5377,0.4842752825372371,0.08764183718670254,1,"Dual_Feasibility_Explore_AOP_CF5_N100_FE50000_run1_seed286501.mat"
"s06_mechanism","Dual-Feasibility-Explore-AOP","CF5","CF",100,50000,2,286502,50000,4.7651,0.105489128068818,0.3934373065869762,1,"Dual_Feasibility_Explore_AOP_CF5_N100_FE50000_run2_seed286502.mat"
